Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 22","Aurora",N,N,"",0,409,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,70
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 22","Aurora",N,N,"",0,409,"Muench","","Tom","Green Party","Parti Vert",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 22","Aurora",N,N,"",0,409,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,57
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 22","Aurora",N,N,"",0,409,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 23","Aurora",N,N,"",0,418,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 23","Aurora",N,N,"",0,418,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,72
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 23","Aurora",N,N,"",0,418,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 23","Aurora",N,N,"",0,418,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,79
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 23","Aurora",N,N,"",0,418,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 24","Aurora",N,N,"",0,487,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 24","Aurora",N,N,"",0,487,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,62
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 24","Aurora",N,N,"",0,487,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 24","Aurora",N,N,"",0,487,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,75
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 24","Aurora",N,N,"",0,487,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 25","Aurora",N,N,"",0,518,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 25","Aurora",N,N,"",0,518,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,92
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 25","Aurora",N,N,"",0,518,"Muench","","Tom","Green Party","Parti Vert",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 25","Aurora",N,N,"",0,518,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,67
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 25","Aurora",N,N,"",0,518,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 26","Aurora",N,N,"",0,512,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 26","Aurora",N,N,"",0,512,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,91
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 26","Aurora",N,N,"",0,512,"Muench","","Tom","Green Party","Parti Vert",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 26","Aurora",N,N,"",0,512,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,90
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 26","Aurora",N,N,"",0,512,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 27","Aurora",N,N,"",0,469,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 27","Aurora",N,N,"",0,469,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,66
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 27","Aurora",N,N,"",0,469,"Muench","","Tom","Green Party","Parti Vert",N,N,7
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 27","Aurora",N,N,"",0,469,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,78
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 27","Aurora",N,N,"",0,469,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 28","Aurora",N,N,"",0,370,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 28","Aurora",N,N,"",0,370,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,47
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 28","Aurora",N,N,"",0,370,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 28","Aurora",N,N,"",0,370,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,36
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 28","Aurora",N,N,"",0,370,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 29","Aurora",N,N,"",1,469,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 29","Aurora",N,N,"",1,469,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,125
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 29","Aurora",N,N,"",1,469,"Muench","","Tom","Green Party","Parti Vert",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 29","Aurora",N,N,"",1,469,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,62
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 29","Aurora",N,N,"",1,469,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 30","Aurora",N,N,"",0,412,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 30","Aurora",N,N,"",0,412,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,85
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 30","Aurora",N,N,"",0,412,"Muench","","Tom","Green Party","Parti Vert",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 30","Aurora",N,N,"",0,412,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,60
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 30","Aurora",N,N,"",0,412,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 31","Aurora",N,N,"",1,372,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 31","Aurora",N,N,"",1,372,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,80
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 31","Aurora",N,N,"",1,372,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 31","Aurora",N,N,"",1,372,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,69
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 31","Aurora",N,N,"",1,372,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 32","Aurora",N,N,"",0,487,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 32","Aurora",N,N,"",0,487,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,64
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 32","Aurora",N,N,"",0,487,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 32","Aurora",N,N,"",0,487,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,79
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 32","Aurora",N,N,"",0,487,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 33","Aurora",N,N,"",1,375,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 33","Aurora",N,N,"",1,375,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,64
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 33","Aurora",N,N,"",1,375,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 33","Aurora",N,N,"",1,375,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,64
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 33","Aurora",N,N,"",1,375,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 34","Aurora",N,N,"",0,422,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 34","Aurora",N,N,"",0,422,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,82
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 34","Aurora",N,N,"",0,422,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 34","Aurora",N,N,"",0,422,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,66
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 34","Aurora",N,N,"",0,422,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 35","Aurora",N,N,"",0,463,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 35","Aurora",N,N,"",0,463,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,71
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 35","Aurora",N,N,"",0,463,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 35","Aurora",N,N,"",0,463,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,78
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 35","Aurora",N,N,"",0,463,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 36","Aurora",N,N,"",0,404,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 36","Aurora",N,N,"",0,404,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,85
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 36","Aurora",N,N,"",0,404,"Muench","","Tom","Green Party","Parti Vert",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 36","Aurora",N,N,"",0,404,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,124
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 36","Aurora",N,N,"",0,404,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 37","Aurora",N,N,"",0,432,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 37","Aurora",N,N,"",0,432,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,86
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 37","Aurora",N,N,"",0,432,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 37","Aurora",N,N,"",0,432,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,51
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 37","Aurora",N,N,"",0,432,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 38","Aurora",N,N,"",3,511,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 38","Aurora",N,N,"",3,511,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,71
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 38","Aurora",N,N,"",3,511,"Muench","","Tom","Green Party","Parti Vert",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 38","Aurora",N,N,"",3,511,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,60
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 38","Aurora",N,N,"",3,511,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 39","Aurora",N,N,"",1,500,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 39","Aurora",N,N,"",1,500,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,87
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 39","Aurora",N,N,"",1,500,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 39","Aurora",N,N,"",1,500,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,89
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 39","Aurora",N,N,"",1,500,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 40","Aurora",N,N,"",0,433,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 40","Aurora",N,N,"",0,433,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,50
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 40","Aurora",N,N,"",0,433,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 40","Aurora",N,N,"",0,433,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,43
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 40","Aurora",N,N,"",0,433,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 41","Aurora",N,N,"",3,385,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 41","Aurora",N,N,"",3,385,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,67
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 41","Aurora",N,N,"",3,385,"Muench","","Tom","Green Party","Parti Vert",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 41","Aurora",N,N,"",3,385,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,49
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 41","Aurora",N,N,"",3,385,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 42","Aurora",N,N,"",0,475,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 42","Aurora",N,N,"",0,475,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,117
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 42","Aurora",N,N,"",0,475,"Muench","","Tom","Green Party","Parti Vert",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 42","Aurora",N,N,"",0,475,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,100
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 42","Aurora",N,N,"",0,475,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 43","Aurora",N,N,"",1,371,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 43","Aurora",N,N,"",1,371,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,52
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 43","Aurora",N,N,"",1,371,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 43","Aurora",N,N,"",1,371,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,35
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 43","Aurora",N,N,"",1,371,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 44","Aurora",N,N,"",3,517,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 44","Aurora",N,N,"",3,517,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,104
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 44","Aurora",N,N,"",3,517,"Muench","","Tom","Green Party","Parti Vert",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 44","Aurora",N,N,"",3,517,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,82
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 44","Aurora",N,N,"",3,517,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 45","Aurora",N,N,"",2,512,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 45","Aurora",N,N,"",2,512,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,133
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 45","Aurora",N,N,"",2,512,"Muench","","Tom","Green Party","Parti Vert",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 45","Aurora",N,N,"",2,512,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,75
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 45","Aurora",N,N,"",2,512,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 46","Aurora",N,N,"",4,477,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 46","Aurora",N,N,"",4,477,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,104
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 46","Aurora",N,N,"",4,477,"Muench","","Tom","Green Party","Parti Vert",N,N,5
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 46","Aurora",N,N,"",4,477,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,81
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 46","Aurora",N,N,"",4,477,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 47","Aurora",N,N,"",0,529,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 47","Aurora",N,N,"",0,529,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,123
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 47","Aurora",N,N,"",0,529,"Muench","","Tom","Green Party","Parti Vert",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 47","Aurora",N,N,"",0,529,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,53
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 47","Aurora",N,N,"",0,529,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 48","Aurora",N,N,"",1,421,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 48","Aurora",N,N,"",1,421,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,72
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 48","Aurora",N,N,"",1,421,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 48","Aurora",N,N,"",1,421,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,80
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 48","Aurora",N,N,"",1,421,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 49","Aurora",N,N,"",0,361,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
